gss_code,gss_name,year,population,births,deaths,int_in,int_out,int_net,dom_in,dom_out,dom_net,total_change
E09000026,Redbridge,2016,299294.584,4743,1819,7089.152,1972.179,5116.973,17307.015,21728.001,-4420.986,3619.986
E09000026,Redbridge,2017,300037.063,4808,1691,6201.043,2010.565,4190.479,18573.993,25145.001,-6571.008,736.471
E09000026,Redbridge,2018,302161.566,4622,1771,6424.261,1827.758,4596.503,20406.018,25749.003,-5342.986,2104.518
E09000026,Redbridge,2019,305981.578,4488.121,1809.757,5420.513,2363.461,3057.051,18796.352,20711.756,-1915.404,3820.012
E09000026,Redbridge,2020,309686.372,4537.323,1874.156,5420.513,2382.164,3038.348,18916.903,20913.626,-1996.722,3704.794
E09000026,Redbridge,2021,313302.443,4543.046,1867.11,5420.513,2400.892,3019.621,19012.859,21092.346,-2079.487,3616.071
E09000026,Redbridge,2022,316787.196,4544.249,1864.22,5420.513,2417.998,3002.515,19095.656,21293.446,-2197.79,3484.753
E09000026,Redbridge,2023,320190.994,4559.262,1862.964,5420.513,2433.56,2986.953,19175.719,21455.173,-2279.454,3403.798
E09000026,Redbridge,2024,323533.478,4589.241,1875.065,5420.513,2445.646,2974.867,19259.311,21605.87,-2346.559,3342.484
E09000026,Redbridge,2025,326809.865,4618.668,1886.261,5420.513,2460.859,2959.654,19356.111,21771.786,-2415.674,3276.387
E09000026,Redbridge,2026,330022.902,4648.593,1902.111,5420.513,2474.65,2945.863,19462.254,21941.562,-2479.308,3213.037
E09000026,Redbridge,2027,333177.996,4678.84,1918.009,5420.513,2489.275,2931.237,19577.359,22114.332,-2536.974,3155.094
E09000026,Redbridge,2028,336292.092,4710.727,1942.319,5420.513,2506.162,2914.351,19698.679,22267.342,-2568.663,3114.096
E09000026,Redbridge,2029,339364.685,4746.285,1966.684,5420.513,2522.748,2897.765,19821.639,22426.413,-2604.774,3072.593
E09000026,Redbridge,2030,342401.233,4786.011,1986.841,5420.513,2540.317,2880.196,19945.33,22588.148,-2642.818,3036.548
E09000026,Redbridge,2031,345381.003,4828.753,2007.801,5420.513,2558.026,2862.487,20065.934,22769.603,-2703.668,2979.77
E09000026,Redbridge,2032,348346.153,4875.86,2036.184,5420.513,2575.473,2845.04,20191.814,22911.38,-2719.565,2965.151
E09000026,Redbridge,2033,351281.432,4926.413,2071.783,5420.513,2592.855,2827.658,20313.273,23060.284,-2747.01,2935.278
E09000026,Redbridge,2034,354184.647,4978.86,2102.091,5420.513,2609.977,2810.535,20430.769,23214.858,-2784.089,2903.216
E09000026,Redbridge,2035,357037.985,5032.161,2135.384,5420.513,2625.436,2795.077,20540.548,23379.065,-2838.517,2853.338
E09000026,Redbridge,2036,359845.334,5087.438,2172.896,5420.513,2640.21,2780.303,20645.684,23533.181,-2887.497,2807.348
E09000026,Redbridge,2037,362617.608,5142.948,2213.942,5420.513,2654.305,2766.207,20749.001,23671.94,-2922.939,2772.274
E09000026,Redbridge,2038,365356.476,5197.499,2247.861,5420.513,2666.923,2753.589,20847.723,23812.082,-2964.359,2738.868
E09000026,Redbridge,2039,368059.668,5248.432,2276.895,5420.513,2678.285,2742.228,20944.846,23955.419,-3010.573,2703.192
E09000026,Redbridge,2040,370725.942,5289.621,2305.72,5420.513,2688.419,2732.094,21040.321,24090.04,-3049.719,2666.275
E09000026,Redbridge,2041,373357.135,5322.75,2333.75,5420.513,2698.16,2722.353,21139.322,24219.482,-3080.16,2631.192
E09000026,Redbridge,2042,375942.575,5349.526,2362.973,5420.513,2707.783,2712.73,21230.019,24343.862,-3113.843,2585.44
E09000026,Redbridge,2043,378474.41,5369.854,2391.923,5420.513,2716.904,2703.609,21315.343,24465.047,-3149.704,2531.835
E09000026,Redbridge,2044,380937.84,5381.049,2423.649,5420.513,2726.008,2694.505,21392.302,24580.779,-3188.476,2463.43
E09000026,Redbridge,2045,383330.931,5389.169,2455.018,5420.513,2734.758,2685.754,21464.213,24691.028,-3226.815,2393.091
E09000026,Redbridge,2046,385651.147,5395.067,2487.958,5420.513,2743.406,2677.107,21530.878,24794.879,-3264.001,2320.216
E09000026,Redbridge,2047,387901.277,5399.154,2521.204,5420.513,2751.352,2669.16,21596.037,24893.018,-3296.981,2250.13
E09000026,Redbridge,2048,390080.024,5402.014,2554.014,5420.513,2759.411,2661.102,21657.771,24988.126,-3330.355,2178.747
E09000026,Redbridge,2049,392189.698,5404.589,2586.922,5420.513,2767.049,2653.463,21717.302,25078.759,-3361.457,2109.674
E09000026,Redbridge,2050,394229.12,5407.239,2620.804,5420.513,2774.529,2645.983,21775.177,25168.172,-3392.995,2039.422
E09000027,Richmond upon Thames,2011,187510.994,2895,1145,2475.631,2268.636,206.994,12920.106,12936.156,-16.05,1940.944
E09000027,Richmond upon Thames,2012,189251.496,2980,1174,2386.858,2496.356,-109.498,13716.685,13463.907,252.777,1949.279
E09000027,Richmond upon Thames,2013,191476.473,2826,1278,1898.933,1757.957,140.976,13778.982,13282.998,495.984,2184.961
E09000027,Richmond upon Thames,2014,193321.395,2698,1088,1958.081,1906.159,51.922,14219.025,14011,208.025,1869.948
E09000027,Richmond upon Thames,2015,193888.984,2621,1230,2098.883,1764.294,334.589,13291.014,14483.002,-1191.987,533.601
E09000027,Richmond upon Thames,2016,194713.578,2602,1227,2188.194,1885.599,302.594,13213.004,14070.002,-856.999,820.596
E09000027,Richmond upon Thames,2017,195167.748,2468,1158,1980.606,1786.436,194.17,14726.005,15790.998,-1064.993,439.177
E09000027,Richmond upon Thames,2018,196080.728,2376,1209,2171.856,1656.877,514.979,14806.005,15587.993,-781.988,899.992
E09000027,Richmond upon Thames,2019,197999.545,2312.454,1232.316,2279.104,1960.958,318.146,13914.068,13393.534,520.533,1918.817
E09000027,Richmond upon Thames,2020,199743.192,2322.645,1294.583,2279.104,1978.115,300.989,13946.997,13532.4,414.596,1743.647
E09000027,Richmond upon Thames,2021,201386.686,2319.598,1301.483,2279.104,1994.86,284.245,13954.632,13613.499,341.134,1643.494
E09000027,Richmond upon Thames,2022,202876.499,2319.35,1309.607,2279.104,2006.143,272.961,13965.597,13758.487,207.11,1489.814
E09000027,Richmond upon Thames,2023,204305.814,2326.161,1317.146,2279.104,2015.056,264.048,13987.609,13831.358,156.251,1429.314
E09000027,Richmond upon Thames,2024,205687.615,2339.255,1328.702,2279.104,2021.508,257.596,14021.386,13907.734,113.652,1381.801
E09000027,Richmond upon Thames,2025,207019.389,2354.452,1347.866,2279.104,2029.695,249.41,14077.574,14001.796,75.778,1331.774
E09000027,Richmond upon Thames,2026,208312.712,2370.268,1366.457,2279.104,2038.708,240.396,14143.994,14094.878,49.116,1293.323
E09000027,Richmond upon Thames,2027,209534.252,2385.896,1382.234,2279.104,2049.441,229.663,14221.467,14233.252,-11.785,1221.54
E09000027,Richmond upon Thames,2028,210722.836,2401.684,1407.045,2279.104,2062.39,216.715,14294.539,14317.307,-22.768,1188.585
E09000027,Richmond upon Thames,2029,211869.874,2416.594,1432.313,2279.104,2076.519,202.585,14372.873,14412.701,-39.828,1147.038
E09000027,Richmond upon Thames,2030,213009.686,2431.443,1452.976,2279.104,2089.769,189.335,14450.575,14478.566,-27.991,1139.811
E09000027,Richmond upon Thames,2031,214148.026,2445.695,1474.258,2279.104,2102.421,176.683,14523.874,14533.654,-9.78,1138.34
E09000027,Richmond upon Thames,2032,215285.506,2459.777,1498.998,2279.104,2114.443,164.661,14582.593,14570.554,12.039,1137.48
E09000027,Richmond upon Thames,2033,216415.18,2474.334,1526.883,2279.104,2124.757,154.348,14640.352,14612.477,27.875,1129.674
E09000027,Richmond upon Thames,2034,217528.788,2489.827,1559.154,2279.104,2133.449,145.656,14697.757,14660.477,37.28,1113.608
E09000027,Richmond upon Thames,2035,218652.397,2507.08,1584.207,2279.104,2140.741,138.364,14752.058,14689.686,62.372,1123.609
E09000027,Richmond upon Thames,2036,219784.183,2527.136,1611.57,2279.104,2146.621,132.483,14793.198,14709.46,83.738,1131.787
E09000027,Richmond upon Thames,2037,220906.586,2550.004,1644.516,2279.104,2151.011,128.094,14832.515,14743.693,88.822,1122.403
E09000027,Richmond upon Thames,2038,222047.189,2576.012,1667.745,2279.104,2154.136,124.968,14882.688,14775.321,107.367,1140.602
E09000027,Richmond upon Thames,2039,223199.882,2603.194,1684.036,2279.104,2156.598,122.506,14929.931,14818.902,111.029,1152.693
E09000027,Richmond upon Thames,2040,224362.51,2627.871,1697.565,2279.104,2159.072,120.032,14976.383,14864.094,112.289,1162.628
E09000027,Richmond upon Thames,2041,225535.966,2651.089,1710.996,2279.104,2162.016,117.089,15026.155,14909.882,116.274,1173.456
E09000027,Richmond upon Thames,2042,226719.258,2673.303,1723.108,2279.104,2165.22,113.885,15076.803,14957.59,119.213,1183.292
E09000027,Richmond upon Thames,2043,227898.605,2693.795,1736.145,2279.104,2168.891,110.213,15120.48,15008.997,111.483,1179.347
E09000027,Richmond upon Thames,2044,229060.905,2706.651,1750.346,2279.104,2173.405,105.699,15160.156,15059.86,100.296,1162.3
E09000027,Richmond upon Thames,2045,230198.044,2716.569,1766.665,2279.104,2177.997,101.107,15195.133,15109.004,86.129,1137.14
E09000027,Richmond upon Thames,2046,231304.935,2723.431,1784.029,2279.104,2182.25,96.854,15228.117,15157.482,70.635,1106.89
E09000027,Richmond upon Thames,2047,232377.073,2727.263,1803.628,2279.104,2186.626,92.478,15260.876,15204.852,56.024,1072.138
E09000027,Richmond upon Thames,2048,233412.189,2728.46,1823.011,2279.104,2190.69,88.414,15291.978,15250.725,41.253,1035.116
E09000027,Richmond upon Thames,2049,234408.932,2727.748,1843.399,2279.104,2195.082,84.023,15323.285,15294.914,28.372,996.743
E09000027,Richmond upon Thames,2050,235367.513,2725.967,1862.888,2279.104,2199.567,79.537,15354.645,15338.68,15.965,958.581
E09000028,Southwark,2011,288720.933,5202,1381,9031.1,3964.167,5066.933,23885.179,26096.966,-2211.787,6676.146
E09000028,Southwark,2012,295196.447,5028,1298,9422.345,4487.831,4934.514,24723.133,26926.231,-2203.099,6461.415
E09000028,Southwark,2013,298254.52,4908,1288,8241,6579.926,1661.074,25267,27520.002,-2253.003,3028.071
E09000028,Southwark,2014,301967.414,4663,1279,8891.115,5013.221,3877.894,25872.999,29411,-3538.002,3723.892
E09000028,Southwark,2015,306538.818,4641,1337,9081,5383.596,3697.404,26806.022,29243.997,-2437.975,4563.429
E09000028,Southwark,2016,308903.577,4509,1318,8322.928,5694.169,2628.759,25742.017,29213.998,-3471.982,2347.777
E09000028,Southwark,2017,310726.76,4397,1364,7837,6325.817,1511.183,29296.003,32004.999,-2708.997,1835.186
E09000028,Southwark,2018,312721.913,4310,1365,8784.423,6739.27,2045.153,30312.004,33342.003,-3029.999,1960.154
E09000028,Southwark,2019,316307.069,4656.239,1393.622,8739.591,5270.829,3468.762,26435.087,29581.31,-3146.224,3585.155
E09000028,Southwark,2020,319610.384,4725.07,1457.663,8739.591,5324.689,3414.902,26472.136,29851.129,-3378.993,3303.315
E09000028,Southwark,2021,322697.989,4742.988,1465.706,8739.591,5368.466,3371.125,26494.822,30055.623,-3560.801,3087.606
E09000028,Southwark,2022,325581.8,4750.758,1477.065,8739.591,5404.74,3334.851,26515.377,30240.11,-3724.734,2883.811
E09000028,Southwark,2023,328335.122,4764.397,1490.262,8739.591,5432.506,3307.085,26560.037,30387.935,-3827.898,2753.322
E09000028,Southwark,2024,330965.911,4787.874,1505.004,8739.591,5458.909,3280.682,26611.119,30543.883,-3932.764,2630.789
E09000028,Southwark,2025,333522.059,4808.82,1522.794,8739.591,5485.653,3253.938,26698.397,30682.213,-3983.816,2556.149
E09000028,Southwark,2026,336021.456,4828.71,1543.381,8739.591,5510.016,3229.575,26817.95,30833.458,-4015.508,2499.397
E09000028,Southwark,2027,338490.584,4848.266,1562.648,8739.591,5537.835,3201.757,26966.514,30984.761,-4018.247,2469.128
E09000028,Southwark,2028,340936.882,4868.542,1583.75,8739.591,5568.449,3171.142,27114.255,31123.892,-4009.636,2446.298
E09000028,Southwark,2029,343376.365,4890.085,1606.169,8739.591,5600.504,3139.087,27281.646,31265.166,-3983.52,2439.483
E09000028,Southwark,2030,345817.634,4913.799,1628.126,8739.591,5633.458,3106.133,27468.164,31418.702,-3950.537,2441.269
E09000028,Southwark,2031,348269.264,4939.63,1649.875,8739.591,5664.66,3074.931,27652.541,31565.598,-3913.056,2451.63
E09000028,Southwark,2032,350705.098,4968.079,1672.689,8739.591,5696.205,3043.386,27800.208,31703.149,-3902.941,2435.834
E09000028,Southwark,2033,353114.737,4999.237,1696.875,8739.591,5724.304,3015.287,27934.954,31842.965,-3908.011,2409.639
E09000028,Southwark,2034,355504.024,5032.921,1723.886,8739.591,5748.685,2990.906,28066.457,31977.111,-3910.654,2389.287
E09000028,Southwark,2035,357867.226,5069.729,1751.966,8739.591,5769.728,2969.864,28185.912,32110.336,-3924.424,2363.202
E09000028,Southwark,2036,360171.428,5111.709,1776.513,8739.591,5789.866,2949.725,28264.24,32244.96,-3980.719,2304.202
E09000028,Southwark,2037,362394.013,5157.999,1807.879,8739.591,5807.96,2931.631,28319.866,32379.032,-4059.166,2222.585
E09000028,Southwark,2038,364551.776,5207.709,1835.129,8739.591,5824.917,2914.674,28391.454,32520.945,-4129.492,2157.763
E09000028,Southwark,2039,366647.988,5257.761,1860.185,8739.591,5841.212,2898.379,28462.381,32662.123,-4199.742,2096.213
E09000028,Southwark,2040,368659.035,5301.178,1886.59,8739.591,5857.16,2882.431,28508.694,32794.667,-4285.973,2011.046
E09000028,Southwark,2041,370584.773,5339.204,1912.812,8739.591,5872.622,2866.969,28550.422,32918.044,-4367.623,1925.739
E09000028,Southwark,2042,372435.405,5372.963,1938.332,8739.591,5888.057,2851.535,28595.708,33031.241,-4435.533,1850.632
E09000028,Southwark,2043,374214.756,5401.755,1964.912,8739.591,5902.359,2837.232,28641.355,33136.079,-4494.724,1779.351
E09000028,Southwark,2044,375913.692,5418.252,1992.173,8739.591,5916.737,2822.854,28683.16,33233.159,-4549.999,1698.936
E09000028,Southwark,2045,377532.028,5430.259,2018.686,8739.591,5930.43,2809.161,28720.575,33322.972,-4602.397,1618.337
E09000028,Southwark,2046,379075.612,5437.929,2045.014,8739.591,5943.406,2796.185,28759.961,33405.477,-4645.517,1543.584
E09000028,Southwark,2047,380550.667,5441.728,2071.162,8739.591,5955.85,2783.741,28801.296,33480.548,-4679.252,1475.055
E09000028,Southwark,2048,381964.358,5442.635,2095.087,8739.591,5967.775,2771.816,28845.481,33551.155,-4705.673,1413.691
E09000028,Southwark,2049,383319.51,5441.92,2118.158,8739.591,5979.568,2760.023,28891.727,33620.359,-4728.632,1355.152
E09000028,Southwark,2050,384622.844,5440.415,2140.285,8739.591,5991.359,2748.232,28942.664,33687.692,-4745.028,1303.334
E09000029,Sutton,2011,191014.59,2688,1383,1545.219,1071.63,473.59,9946.115,8976.386,969.729,2748.319
E09000029,Sutton,2012,192912.346,2835,1358,987.012,1310.255,-323.243,10664.821,9926.09,738.731,1892.488
E09000029,Sutton,2013,195100.305,2639,1461,1067.331,834.372,232.959,10329.979,9573.999,755.98,2166.939
E09000029,Sutton,2014,196873.639,2642,1478,1114.942,1093.608,21.334,11077.007,10483.004,594.003,1779.337
E09000029,Sutton,2015,198367.997,2822,1553,1133.533,1083.175,50.357,10972.018,10810.999,161.019,1480.377
E09000029,Sutton,2016,199934.705,2684,1431,1300.421,1327.713,-27.292,11101.008,10766.002,335.006,1560.715
E09000029,Sutton,2017,201092.616,2767,1476,1165.027,1121.115,43.911,12337.007,12508.999,-171.991,1162.92
E09000029,Sutton,2018,202777.851,2533,1545,1886.957,1007.723,879.234,12303.008,12495.998,-192.989,1674.245
E09000029,Sutton,2019,204774.534,2595.632,1515.771,1276.544,1046.301,230.243,11085.684,10399.104,686.58,1996.683
E09000029,Sutton,2020,206702.559,2589.558,1567.472,1276.544,1051.636,224.908,11128.878,10447.847,681.032,1928.025
E09000029,Sutton,2021,208609.415,2564.739,1564.609,1276.544,1057.094,219.45,11159.528,10472.252,687.277,1906.856
E09000029,Sutton,2022,210433.514,2543.186,1564.676,1276.544,1061.062,215.483,11183.003,10552.896,630.106,1824.099
E09000029,Sutton,2023,212208.266,2532.586,1570.251,1276.544,1062.089,214.456,11205.768,10607.807,597.962,1774.753
E09000029,Sutton,2024,213950.051,2533.633,1576.742,1276.544,1064.106,212.438,11237.382,10664.926,572.456,1741.784
E09000029,Sutton,2025,215664.701,2537.685,1587.631,1276.544,1064.761,211.783,11278.456,10725.643,552.813,1714.65
E09000029,Sutton,2026,217317.733,2545.368,1600.538,1276.544,1067.303,209.241,11325.337,10826.376,498.961,1653.032
E09000029,Sutton,2027,218903.954,2555.274,1614.76,1276.544,1070.959,205.585,11381.8,10941.679,440.121,1586.221
E09000029,Sutton,2028,220448.071,2567.513,1633.279,1276.544,1076.844,199.7,11442.894,11032.711,410.183,1544.118
E09000029,Sutton,2029,221961.6,2583.546,1651.698,1276.544,1083.553,192.992,11506.092,11117.403,388.689,1513.529
E09000029,Sutton,2030,223448.931,2602.196,1671.829,1276.544,1092.111,184.434,11566.905,11194.375,372.531,1487.331
E09000029,Sutton,2031,224922.421,2622.621,1688.018,1276.544,1099.899,176.645,11628.036,11265.795,362.241,1473.49
E09000029,Sutton,2032,226387.642,2645.333,1711.951,1276.544,1107.358,169.186,11688.456,11325.803,362.653,1465.221
E09000029,Sutton,2033,227863.819,2670.53,1737.938,1276.544,1114.924,161.621,11748.739,11366.775,381.965,1476.177
E09000029,Sutton,2034,229332.155,2697.521,1765.514,1276.544,1121.363,155.182,11806.759,11425.612,381.147,1468.336
E09000029,Sutton,2035,230782.251,2726.327,1794.597,1276.544,1127.352,149.192,11856.667,11487.493,369.174,1450.096
E09000029,Sutton,2036,232215.912,2757.111,1825.804,1276.544,1133.019,143.525,11905.931,11547.102,358.829,1433.661
E09000029,Sutton,2037,233641.591,2789.329,1860.074,1276.544,1138.083,138.461,11953.491,11595.529,357.962,1425.679
E09000029,Sutton,2038,235063.657,2821.751,1878.915,1276.544,1143.362,133.182,12001.744,11655.696,346.048,1422.066
E09000029,Sutton,2039,236486.071,2852.982,1892.884,1276.544,1148.024,128.52,12047.411,11713.616,333.794,1422.413
E09000029,Sutton,2040,237915.319,2878.865,1904.841,1276.544,1152.344,124.2,12095.918,11764.895,331.024,1429.248
E09000029,Sutton,2041,239352.417,2900.353,1917.992,1276.544,1156.584,119.96,12148.316,11813.539,334.777,1437.098
E09000029,Sutton,2042,240788.79,2918.168,1934.875,1276.544,1160.903,115.642,12199.102,11861.664,337.438,1436.372
E09000029,Sutton,2043,242214.825,2932.275,1952.867,1276.544,1165,111.544,12246.208,11911.126,335.082,1426.035
E09000029,Sutton,2044,243617.438,2940.06,1974.251,1276.544,1169.113,107.431,12288.84,11959.466,329.373,1402.614
E09000029,Sutton,2045,244992.542,2945.455,1996.474,1276.544,1172.898,103.646,12328.28,12005.802,322.477,1375.104
E09000029,Sutton,2046,246335.769,2948.843,2021.564,1276.544,1176.698,99.846,12366.955,12050.853,316.102,1343.227
E09000029,Sutton,2047,247645.315,2950.671,2046.215,1276.544,1180.299,96.245,12403.832,12094.987,308.845,1309.546
E09000029,Sutton,2048,248917.938,2951.389,2073.647,1276.544,1183.679,92.865,12439.011,12136.995,302.016,1272.623
E09000029,Sutton,2049,250152.18,2951.729,2101.2,1276.544,1187.152,89.392,12472.994,12178.674,294.32,1234.241
E09000029,Sutton,2050,251346.233,2951.926,2129.537,1276.544,1190.555,85.989,12506.67,12220.994,285.676,1194.054
E09000030,Tower Hamlets,2011,255991.567,4490,1038,10721.36,5703.793,5017.567,20872.194,20890.563,-18.369,8451.198
E09000030,Tower Hamlets,2012,263123.77,4710,1063,10713.257,5554.054,5159.203,21041.482,22714.934,-1673.452,7132.751
E09000030,Tower Hamlets,2013,271194.006,4805,1018,12017,6823.764,5193.236,21205.328,22137.002,-931.674,8048.562
E09000030,Tower Hamlets,2014,281315.703,4520,1002,13117,5648.303,7468.697,23141.991,24017.001,-875.01,10111.687
E09000030,Tower Hamlets,2015,289023.938,4587,1078,12905,5892.765,7012.235,22524.023,25321.999,-2797.976,7723.259
E09000030,Tower Hamlets,2016,294825.541,4597,1095,11847,6540.397,5306.603,22197.006,25228,-3030.994,5777.609
E09000030,Tower Hamlets,2017,300374.214,4600,1074,11434,7391.327,4042.673,25786.003,27793.998,-2007.995,5560.678
E09000030,Tower Hamlets,2018,308317.876,4504,1114,13476,6857.338,6618.662,26929.006,29051.995,-2122.99,7885.673
E09000030,Tower Hamlets,2019,313642.741,4813.124,1142.52,11768.762,6928.859,4839.903,23085.863,26271.504,-3185.641,5324.865
E09000030,Tower Hamlets,2020,318606.351,4863.41,1202.924,11768.762,7010.095,4758.667,23090.697,26546.24,-3455.542,4963.61
E09000030,Tower Hamlets,2021,323251.284,4862.935,1217.24,11768.762,7084.555,4684.207,23094.207,26779.176,-3684.969,4644.933
E09000030,Tower Hamlets,2022,327612.295,4856.339,1230.349,11768.762,7144.199,4624.563,23100.657,26990.199,-3889.542,4361.01
E09000030,Tower Hamlets,2023,331736.696,4863.617,1248.045,11768.762,7199.172,4569.589,23119.802,27180.561,-4060.76,4124.401
E09000030,Tower Hamlets,2024,335672.551,4886.08,1264.23,11768.762,7250.055,4518.707,23143.363,27348.065,-4204.702,3935.855
E09000030,Tower Hamlets,2025,339464.114,4907.753,1280.241,11768.762,7297.002,4471.76,23199.469,27507.178,-4307.708,3791.563
E09000030,Tower Hamlets,2026,343139.426,4930.719,1301.038,11768.762,7342.866,4425.896,23286.594,27666.859,-4380.265,3675.312
E09000030,Tower Hamlets,2027,346734.702,4953.582,1323.962,11768.762,7387.122,4381.64,23408.45,27824.434,-4415.984,3595.276
E09000030,Tower Hamlets,2028,350252.987,4978.502,1346.168,11768.762,7435.648,4333.114,23538.437,27985.6,-4447.163,3518.285
E09000030,Tower Hamlets,2029,353710.647,5005.587,1370.478,11768.762,7484.698,4284.064,23691.834,28153.346,-4461.512,3457.66
E09000030,Tower Hamlets,2030,357131.411,5035.547,1395.549,11768.762,7537.274,4231.488,23870.872,28321.594,-4450.722,3420.764
E09000030,Tower Hamlets,2031,360509.237,5068.655,1422.064,11768.762,7587.103,4181.659,24049.495,28499.919,-4450.424,3377.826
E09000030,Tower Hamlets,2032,363809.78,5105.723,1448.942,11768.762,7638.652,4130.109,24196.014,28682.362,-4486.348,3300.543
E09000030,Tower Hamlets,2033,367036.1,5146.767,1475.667,11768.762,7686.82,4081.941,24335.851,28862.573,-4526.722,3226.32
E09000030,Tower Hamlets,2034,370188.77,5189.944,1504.129,11768.762,7733.034,4035.728,24471.303,29040.176,-4568.873,3152.67
E09000030,Tower Hamlets,2035,373255.918,5234.346,1535.14,11768.762,7776.175,3992.586,24588.975,29213.619,-4624.644,3067.148
E09000030,Tower Hamlets,2036,376211.496,5282.533,1565.738,11768.762,7816.269,3952.493,24669.508,29383.218,-4713.71,2955.578
E09000030,Tower Hamlets,2037,379042.093,5332.408,1599.258,11768.762,7853.616,3915.146,24724.633,29542.332,-4817.699,2830.596
E09000030,Tower Hamlets,2038,381773.543,5382.977,1628.194,11768.762,7888.446,3880.316,24789.29,29692.938,-4903.648,2731.451
E09000030,Tower Hamlets,2039,384398.841,5431.77,1662.42,11768.762,7921.402,3847.359,24842.91,29834.321,-4991.411,2625.297
E09000030,Tower Hamlets,2040,386906.903,5472.231,1692.061,11768.762,7951.475,3817.287,24874.566,29963.96,-5089.394,2508.062
E09000030,Tower Hamlets,2041,389294.666,5505.702,1721.647,11768.762,7979.159,3789.603,24899.32,30085.214,-5185.894,2387.763
E09000030,Tower Hamlets,2042,391574.355,5533.425,1752.758,11768.762,8005.537,3763.225,24928.47,30192.673,-5264.203,2279.689
E09000030,Tower Hamlets,2043,393756.401,5555.247,1781.777,11768.762,8029.52,3739.242,24958.161,30288.827,-5330.665,2182.047
E09000030,Tower Hamlets,2044,395843.647,5566.571,1809.352,11768.762,8052.158,3716.604,24987.839,30374.416,-5386.578,2087.245
E09000030,Tower Hamlets,2045,397838.618,5574.547,1838.254,11768.762,8072.964,3695.798,25014.647,30451.766,-5437.119,1994.972
E09000030,Tower Hamlets,2046,399745.407,5579.73,1865.36,11768.762,8092.587,3676.175,25039.555,30523.311,-5483.756,1906.789
E09000030,Tower Hamlets,2047,401571.565,5582.296,1892.234,11768.762,8110.708,3658.054,25068.15,30590.108,-5521.958,1826.157
E09000030,Tower Hamlets,2048,403324.262,5583.105,1918.882,11768.762,8127.898,3640.863,25099.9,30652.289,-5552.389,1752.697
E09000030,Tower Hamlets,2049,405010.542,5583.226,1944.849,11768.762,8143.988,3624.774,25136.032,30712.902,-5576.87,1686.28
E09000030,Tower Hamlets,2050,406637.578,5583.128,1969.735,11768.762,8159.469,3609.292,25176.587,30772.236,-5595.65,1627.036
E09000031,Waltham Forest,2011,259851.921,4830,1340,7283.061,2883.14,4399.921,13285.669,16759.772,-3474.103,4415.818
E09000031,Waltham Forest,2012,262961.618,4892,1458,6638.763,3082.066,3556.697,14352.845,18225.395,-3872.55,3118.146
E09000031,Waltham Forest,2013,265286.322,4754,1402,5847.737,3049.032,2798.705,14643.996,18484.004,-3840.008,2310.696
E09000031,Waltham Forest,2014,267200.477,4540,1346,7753.651,2989.497,4764.155,15068.006,21120.002,-6051.997,1906.158
E09000031,Waltham Forest,2015,269168.091,4670,1545,8030.852,3402.238,4628.613,15272.013,21059.002,-5786.99,1966.624
E09000031,Waltham Forest,2016,272146.64,4762,1403,7784.531,3294.981,4489.55,15167.009,20050,-4882.991,2965.558
E09000031,Waltham Forest,2017,272861.021,4684,1429,7166.054,3772.674,3393.38,17432.998,23363,-5930.002,718.378
E09000031,Waltham Forest,2018,274656.685,4505,1367,6540.003,2727.338,3812.665,18665.001,23850,-5185,1765.665
E09000031,Waltham Forest,2019,277689.229,4508.392,1400.718,7085.265,3062.046,4023.219,15833.704,19932.054,-4098.349,3032.544
E09000031,Waltham Forest,2020,280604.767,4523.764,1458.957,7085.265,3085.675,3999.59,15912.593,20061.454,-4148.861,2915.538
E09000031,Waltham Forest,2021,283421.093,4503.149,1463.975,7085.265,3107.118,3978.148,15980.486,20181.481,-4200.995,2816.327
E09000031,Waltham Forest,2022,286114.074,4483.811,1471.154,7085.265,3129.316,3955.95,16035.255,20310.881,-4275.626,2692.981
E09000031,Waltham Forest,2023,288688.594,4481.563,1482.511,7085.265,3149.029,3936.236,16082.441,20443.21,-4360.769,2574.52
E09000031,Waltham Forest,2024,291183.345,4496.743,1490.95,7085.265,3169.609,3915.656,16133.187,20559.884,-4426.696,2494.752
E09000031,Waltham Forest,2025,293591.582,4514.146,1504.233,7085.265,3190.981,3894.284,16190.078,20686.039,-4495.961,2408.236
E09000031,Waltham Forest,2026,295942.901,4535.244,1520.745,7085.265,3212.032,3873.233,16256.335,20792.748,-4536.413,2351.32
E09000031,Waltham Forest,2027,298254.728,4557.27,1536.597,7085.265,3231.976,3853.289,16333.286,20895.421,-4562.135,2311.827
E09000031,Waltham Forest,2028,300524.832,4581.727,1555.447,7085.265,3252.146,3833.12,16415.474,21004.77,-4589.296,2270.104
E09000031,Waltham Forest,2029,302767.885,4609.738,1571.66,7085.265,3271.787,3813.479,16502.584,21111.088,-4608.505,2243.053
E09000031,Waltham Forest,2030,304986.988,4641.314,1588.73,7085.265,3290.602,3794.663,16593.404,21221.548,-4628.145,2219.103
E09000031,Waltham Forest,2031,307184.194,4675.437,1606.799,7085.265,3309.156,3776.109,16685.357,21332.899,-4647.541,2197.206
E09000031,Waltham Forest,2032,309374.689,4711.619,1626.65,7085.265,3326.741,3758.524,16780.925,21433.923,-4652.999,2190.495
